"","male","ageyears","recid"
"2896",1,19,1
"2897",1,28,1
"2898",1,25,0
"2899",1,57,1
"2900",1,25,0
"2901",1,20,0
"2902",1,29,1
"2903",1,24,0
"2904",1,19,0
"2905",1,20,0
"2906",1,18,0
"2907",1,24,0
"2908",1,30,0
"2909",1,29,0
"2910",1,50,0
"2911",0,36,0
"2912",1,43,0
"2913",1,43,0
"2914",1,30,0
"2915",1,21,0
"2916",1,46,0
"2917",1,50,0
"2918",1,30,0
"2919",1,33,1
"2920",1,22,1
"2921",1,18,0
"2922",1,48,0
"2923",1,39,0
"2924",1,21,1
"2925",1,22,0
"2926",1,29,0
"2927",1,21,0
"2928",1,20,0
"2929",1,19,0
"2930",1,29,0
"2931",1,25,1
"2932",0,28,0
"2933",1,39,1
"2934",0,40,0
"2935",1,24,0
"2936",1,18,0
"2937",1,51,1
"2938",1,51,0
"2939",1,30,0
"2940",1,40,0
"2941",1,36,1
"2942",1,16,1
"2943",1,58,0
"2944",1,23,0
"2945",1,22,1
"2946",1,26,0
"2947",1,17,0
"2948",1,25,1
"2949",1,27,0
"2950",1,40,1
"2951",1,26,0
"2952",1,27,0
"2953",1,26,0
"2954",1,23,0
"2955",1,26,0
"2956",1,18,1
"2957",1,25,1
"2958",1,35,0
"2959",1,26,1
"2960",1,21,0
"2961",0,35,0
"2962",1,39,0
"2963",1,33,0
"2964",1,24,1
"2965",1,51,0
"2966",1,20,1
"2967",1,23,1
"2968",0,18,0
"2969",0,21,0
"2970",1,22,1
"2971",1,29,0
"2972",1,22,0
"2973",1,36,0
"2974",1,34,0
"2975",1,58,0
"2976",1,21,0
"2977",1,40,0
"2978",1,19,1
"2979",1,18,1
"2980",1,19,0
"2981",0,26,1
"2982",1,20,0
"2983",1,17,1
"2984",1,22,0
"2985",1,17,0
"2986",1,22,0
"2987",1,18,1
"2988",1,24,0
"2989",1,26,0
"2990",1,47,1
"2991",1,22,1
"2992",1,21,1
"2993",1,41,0
"2994",1,22,0
"2995",1,21,0
"2996",0,46,0
"2997",1,48,0
"2998",1,37,0
"2999",1,49,0
"3000",1,25,0
"3001",1,34,1
"3002",1,64,1
"3003",1,18,0
"3004",1,23,0
"3005",1,54,0
"3006",1,46,1
"3007",1,30,1
"3008",0,25,0
"3009",1,38,1
"3010",1,18,1
"3011",1,26,0
"3012",1,38,0
"3013",0,18,0
"3014",1,26,0
"3015",1,44,1
"3016",1,18,1
"3017",1,21,1
"3018",1,30,1
"3019",1,31,1
"3020",1,21,0
"3021",1,20,0
"3022",1,19,0
"3023",1,25,1
"3024",1,26,0
"3025",1,24,1
"3026",1,18,1
"3027",1,21,0
"3028",1,21,0
"3029",1,22,0
"3030",1,56,0
"3031",1,60,0
"3032",1,34,0
"3033",1,23,1
"3034",1,30,0
"3035",1,20,1
"3036",1,51,1
"3037",1,30,0
"3038",1,29,0
"3039",1,20,0
"3040",1,17,1
"3041",1,18,0
"3042",1,20,0
"3043",1,38,0
"3044",1,24,0
"3045",1,23,0
"3046",1,27,0
"3047",1,30,1
"3048",1,27,0
"3049",1,30,0
"3050",1,26,1
"3051",1,25,0
"3052",1,39,0
"3053",1,36,1
"3054",1,56,0
"3055",1,51,1
"3056",1,21,1
"3057",1,34,1
"3058",1,28,1
"3059",1,21,0
"3060",1,23,1
"3061",1,40,0
"3062",1,34,1
"3063",1,42,1
"3064",0,24,0
"3065",1,25,0
"3066",1,28,0
"3067",1,26,1
"3068",1,32,0
"3069",1,30,0
"3070",1,23,0
"3071",1,32,0
"3072",1,41,0
"3073",1,26,1
"3074",1,53,0
"3075",1,25,1
"3076",1,19,1
"3077",1,21,0
"3078",1,26,1
"3079",1,19,0
"3080",1,38,0
"3081",1,17,1
"3082",1,34,0
"3083",1,33,0
"3084",0,20,0
"3085",1,24,1
"3086",1,22,0
"3087",1,18,0
"3088",1,25,0
"3089",1,22,0
"3090",1,23,0
"3091",1,18,0
"3092",1,26,1
"3093",1,33,0
"3094",1,49,1
"3095",1,24,0
"3096",1,33,1
"3097",1,16,0
"3098",1,32,0
"3099",1,24,0
"3100",1,22,1
"3101",1,26,1
"3102",1,39,0
"3103",1,19,1
"3104",1,20,0
"3105",1,19,0
"3106",1,36,0
"3107",1,26,0
"3108",1,27,1
"3109",1,41,1
"3110",1,19,1
"3111",1,45,0
"3112",1,20,1
"3113",1,22,1
"3114",1,25,0
"3115",1,46,1
"3116",1,25,1
"3117",1,27,0
"3118",1,20,0
"3119",1,28,0
"3120",1,34,0
"3121",1,30,0
"3122",1,20,0
"3123",1,31,0
"3124",1,25,1
"3125",1,48,1
"3126",1,33,0
"3127",1,18,0
"3128",1,28,1
"3129",1,17,1
"3130",1,25,1
"3131",1,22,0
"3132",1,20,0
"3133",1,20,1
"3134",1,19,0
"3135",0,22,0
"3136",1,19,0
"3137",1,48,0
"3138",1,20,1
"3139",1,33,0
"3140",0,33,1
"3141",1,24,0
"3142",1,18,0
"3143",1,20,1
"3144",1,35,0
"3145",1,40,0
"3146",1,21,1
"3147",1,22,1
"3148",1,24,1
"3149",1,17,0
"3150",1,34,0
"3151",1,36,0
"3152",1,39,0
"3153",1,22,1
"3154",1,50,1
"3155",1,27,0
"3156",1,20,0
"3157",1,31,0
"3158",1,28,0
"3159",1,22,1
"3160",1,24,0
"3161",1,26,1
"3162",1,18,0
"3163",1,33,0
"3164",1,27,0
"3165",1,37,1
"3166",0,32,0
"3167",1,22,1
"3168",1,21,1
"3169",1,24,0
"3170",1,21,1
"3171",0,56,0
"3172",1,19,1
"3173",1,35,0
"3174",1,49,0
"3175",1,28,1
"3176",1,18,0
"3177",1,20,1
"3178",1,33,1
"3179",1,18,0
"3180",1,27,0
"3181",1,26,0
"3182",1,30,1
"3183",1,24,0
"3184",1,28,0
"3185",1,24,0
"3186",1,23,0
"3187",1,30,0
"3188",1,25,1
"3189",1,33,1
"3190",1,18,1
"3191",1,20,1
"3192",1,37,1
"3193",1,22,0
"3194",1,44,0
"3195",1,51,0
"3196",1,41,0
"3197",1,20,1
"3198",1,24,1
"3199",1,24,1
"3200",1,20,1
"3201",1,21,0
"3202",1,26,0
"3203",0,20,1
"3204",1,48,1
"3205",1,24,1
"3206",1,21,0
"3207",1,20,0
"3208",1,28,0
"3209",1,21,1
"3210",1,24,1
"3211",1,21,1
"3212",1,20,1
"3213",1,39,1
"3214",1,18,0
"3215",1,20,1
"3216",1,22,0
"3217",1,44,1
"3218",1,26,0
"3219",1,27,0
"3220",1,60,0
"3221",1,26,1
"3222",1,32,0
"3223",1,26,0
"3224",1,22,1
"3225",1,26,1
"3226",1,31,0
"3227",1,35,0
"3228",1,26,0
"3229",1,29,0
"3230",1,56,0
"3231",1,53,0
"3232",1,26,0
"3233",1,28,1
"3234",1,32,0
"3235",1,26,0
"3236",1,30,0
"3237",1,18,0
"3238",0,23,0
"3239",1,45,0
"3240",1,23,0
"3241",1,18,1
"3242",1,19,0
"3243",1,26,1
"3244",1,17,0
"3245",1,21,0
"3246",1,54,0
"3247",1,24,1
"3248",1,46,1
"3249",1,59,0
"3250",1,34,0
"3251",1,19,0
"3252",1,28,0
"3253",1,20,1
"3254",1,34,1
"3255",1,24,1
"3256",1,21,0
"3257",1,21,0
"3258",1,22,1
"3259",1,31,0
"3260",0,54,0
"3261",1,32,0
"3262",1,31,0
"3263",1,77,0
"3264",1,26,0
"3265",1,19,1
"3266",1,19,1
"3267",0,53,0
"3268",1,34,1
"3269",1,54,1
"3270",1,28,0
"3271",1,24,0
"3272",1,27,0
"3273",1,26,1
"3274",1,26,0
"3275",1,40,0
"3276",1,72,0
"3277",1,25,1
"3278",1,25,0
"3279",1,34,1
"3280",1,61,0
"3281",1,51,1
"3282",1,20,1
"3283",1,19,1
"3284",1,26,1
"3285",1,45,0
"3286",1,32,1
"3287",1,34,1
"3288",1,19,0
"3289",1,48,0
"3290",1,30,1
"3291",1,33,1
"3292",1,30,0
"3293",1,18,0
"3294",1,22,0
"3295",1,42,0
"3296",1,38,0
"3297",1,38,0
"3298",1,28,0
"3299",1,28,0
"3300",1,22,0
"3301",1,30,0
"3302",1,40,1
"3303",1,44,0
"3304",0,31,1
"3305",1,20,1
"3306",1,17,0
"3307",1,22,0
"3308",1,32,1
"3309",1,34,0
"3310",1,22,0
"3311",1,31,0
"3312",1,43,1
"3313",1,38,0
"3314",1,47,0
"3315",1,22,1
"3316",0,18,0
"3317",1,48,0
"3318",0,46,0
"3319",1,20,1
"3320",1,31,1
"3321",1,40,1
"3322",1,24,1
"3323",0,27,0
"3324",1,19,1
"3325",1,24,1
"3326",1,17,0
"3327",1,45,0
"3328",1,26,0
"3329",1,24,1
"3330",1,18,1
"3331",1,23,0
"3332",1,20,0
"3333",1,62,1
"3334",1,26,0
"3335",1,23,0
"3336",1,21,0
"3337",1,26,1
"3338",1,26,1
"3339",1,63,0
"3340",1,30,1
"3341",1,25,0
"3342",1,25,1
"3343",1,36,0
"3344",1,24,0
"3345",1,19,0
"3346",1,41,1
"3347",1,47,0
"3348",1,48,0
"3349",1,19,1
"3350",1,20,1
"3351",1,20,0
"3352",1,19,1
"3353",1,30,0
"3354",1,49,1
"3355",1,33,0
"3356",1,22,0
"3357",1,25,0
"3358",1,22,0
"3359",1,24,0
"3360",1,19,1
"3361",1,31,0
"3362",1,24,0
"3363",1,24,1
"3364",1,20,0
"3365",0,20,0
"3366",1,33,0
"3367",1,21,0
"3368",1,28,1
"3369",1,52,0
"3370",1,29,1
"3371",1,31,1
"3372",1,59,0
"3373",1,51,0
"3374",0,21,1
"3375",1,26,0
"3376",1,25,0
"3377",1,25,0
"3378",1,30,0
"3379",1,21,1
"3380",1,34,0
"3381",1,17,0
"3382",1,45,0
"3383",1,37,0
"3384",1,19,0
"3385",1,24,1
"3386",1,33,1
"3387",1,45,0
"3388",1,65,0
"3389",1,29,1
"3390",1,20,1
"3391",1,42,0
"3392",1,24,0
"3393",1,21,0
"3394",1,18,1
"3395",1,48,0
"3396",1,53,1
"3397",1,39,0
"3398",1,30,0
"3399",1,20,0
"3400",1,41,0
"3401",0,22,0
"3402",1,24,0
"3403",1,23,0
"3404",1,22,0
"3405",1,49,0
"3406",1,27,0
"3407",1,26,0
"3408",1,28,0
"3409",1,57,0
"3410",1,40,0
"3411",1,36,0
"3412",1,22,1
"3413",1,19,0
"3414",1,19,0
"3415",1,27,0
"3416",1,21,0
"3417",1,36,0
"3418",1,28,0
"3419",1,34,0
"3420",1,24,1
"3421",1,23,0
"3422",1,32,1
"3423",1,35,1
"3424",1,23,0
"3425",1,24,0
"3426",1,18,0
"3427",1,26,1
"3428",1,50,0
"3429",1,37,0
"3430",1,19,0
"3431",1,27,0
"3432",1,40,0
"3433",1,32,1
"3434",1,41,0
"3435",1,58,0
"3436",1,24,0
"3437",1,28,0
"3438",1,67,0
"3439",1,34,0
"3440",1,38,0
"3441",1,31,0
"3442",1,22,0
"3443",1,23,0
"3444",1,18,1
"3445",1,37,1
"3446",1,29,0
"3447",1,20,1
"3448",1,25,1
"3449",1,18,1
"3450",1,45,0
"3451",1,51,0
"3452",1,26,0
"3453",1,40,1
"3454",1,28,0
"3455",1,22,1
"3456",1,26,0
"3457",1,22,1
"3458",1,35,1
"3459",1,20,1
"3460",1,34,0
"3461",1,40,0
"3462",1,33,0
"3463",1,33,1
"3464",1,20,1
"3465",1,36,1
"3466",0,19,1
"3467",1,35,1
"3468",1,33,0
"3469",1,30,0
"3470",1,47,1
"3471",1,19,1
"3472",1,25,1
"3473",1,29,0
"3474",1,25,1
"3475",1,28,0
"3476",1,24,0
"3477",1,45,1
"3478",1,20,1
"3479",1,34,0
"3480",1,32,0
"3481",1,18,1
"3482",0,27,0
"3483",1,31,0
"3484",1,23,0
"3485",1,18,1
"3486",1,27,1
"3487",1,30,1
"3488",1,25,0
"3489",1,22,1
"3490",1,19,0
"3491",1,31,1
"3492",1,42,0
"3493",1,42,0
"3494",1,18,0
"3495",1,18,1
"3496",1,18,1
"3497",1,18,1
"3498",1,20,0
"3499",1,42,1
"3500",0,18,0
"3501",1,61,0
"3502",1,38,0
"3503",1,38,0
"3504",1,22,1
"3505",1,24,0
"3506",1,46,0
"3507",1,64,0
"3508",1,21,0
"3509",1,34,0
"3510",1,50,0
"3511",1,36,1
"3512",1,31,1
"3513",1,24,1
"3514",1,21,0
"3515",1,30,0
"3516",1,31,0
"3517",1,46,0
"3518",1,21,0
"3519",1,56,0
"3520",1,19,1
"3521",1,35,0
"3522",1,19,1
"3523",0,34,1
"3524",1,62,0
"3525",0,27,0
"3526",1,26,0
"3527",1,26,0
"3528",1,31,0
"3529",1,60,1
"3530",1,40,0
"3531",1,25,1
"3532",1,25,0
"3533",1,38,0
"3534",1,30,1
"3535",1,51,0
"3536",1,26,1
"3537",1,26,0
"3538",1,40,0
"3539",1,51,0
"3540",1,20,1
"3541",1,27,0
"3542",1,26,0
"3543",1,24,0
"3544",1,53,0
"3545",1,36,1
"3546",1,32,1
"3547",1,51,0
"3548",1,66,0
"3549",1,43,1
"3550",1,42,0
"3551",1,32,1
"3552",1,21,0
"3553",1,20,1
"3554",1,43,0
"3555",1,26,1
"3556",1,39,1
"3557",1,19,0
"3558",1,23,1
"3559",1,24,0
"3560",1,46,1
"3561",1,22,0
"3562",1,20,0
"3563",1,26,0
"3564",1,21,0
"3565",1,20,1
"3566",0,24,1
"3567",1,47,0
"3568",1,20,0
"3569",1,29,0
"3570",1,19,1
"3571",1,26,1
"3572",1,20,0
"3573",1,20,1
"3574",1,18,1
"3575",1,35,1
"3576",1,34,1
"3577",1,26,1
"3578",1,23,0
"3579",1,25,0
"3580",1,20,1
"3581",1,41,0
"3582",1,63,1
"3583",1,43,1
"3584",1,25,1
"3585",1,28,1
"3586",1,38,0
"3587",1,18,1
"3588",1,26,1
"3589",1,43,1
"3590",1,17,1
"3591",1,21,1
"3592",1,21,1
"3593",1,24,0
"3594",1,23,1
"3595",1,27,0
"3596",1,36,0
"3597",1,46,0
"3598",1,56,0
"3599",1,21,1
"3600",1,38,0
"3601",1,39,1
"3602",1,25,0
"3603",1,18,0
"3604",1,18,0
"3605",1,35,0
"3606",0,33,0
"3607",1,34,1
"3608",1,27,0
"3609",1,40,0
"3610",1,18,0
"3611",1,31,0
"3612",1,20,0
"3613",1,27,0
"3614",1,20,0
"3615",1,30,0
"3616",1,21,1
"3617",1,17,0
"3618",1,26,1
"3619",1,22,1
"3620",1,51,0
"3621",1,23,0
"3622",1,41,0
"3623",1,20,0
"3624",1,35,1
"3625",1,22,0
"3626",1,24,0
"3627",1,20,1
"3628",1,37,0
"3629",0,21,0
"3630",1,38,1
"3631",1,20,0
"3632",1,34,0
"3633",1,24,1
"3634",1,19,1
"3635",1,22,0
"3636",1,36,0
"3637",1,26,0
"3638",1,25,1
"3639",1,18,1
"3640",1,27,0
"3641",1,18,1
"3642",1,31,0
"3643",1,27,1
"3644",1,27,0
"3645",1,55,0
"3646",1,34,0
"3647",1,18,0
"3648",1,18,1
"3649",1,22,0
"3650",1,29,0
"3651",1,19,0
"3652",1,37,1
"3653",1,45,0
"3654",1,54,0
"3655",1,28,0
"3656",1,34,0
"3657",1,35,0
"3658",1,33,0
"3659",1,20,0
"3660",1,50,0
"3661",1,29,0
"3662",1,48,0
"3663",1,19,0
"3664",1,45,0
"3665",1,20,0
"3666",1,26,1
"3667",1,48,0
"3668",1,27,1
"3669",1,24,0
"3670",1,21,1
"3671",1,58,0
"3672",1,46,1
"3673",1,20,0
"3674",1,39,0
"3675",1,28,1
"3676",1,18,1
"3677",1,37,1
"3678",1,34,0
"3679",1,27,1
"3680",1,31,0
"3681",1,17,1
"3682",1,22,0
"3683",1,19,0
"3684",1,25,0
"3685",1,51,0
"3686",1,25,0
"3687",1,25,1
"3688",1,30,1
"3689",1,30,1
"3690",1,25,1
"3691",1,43,1
"3692",1,37,1
"3693",1,25,0
"3694",1,18,1
"3695",1,40,0
"3696",1,31,1
"3697",1,28,0
"3698",1,20,0
"3699",1,26,0
"3700",1,23,1
"3701",1,19,1
"3702",1,43,1
"3703",1,48,0
"3704",1,24,0
"3705",1,40,0
"3706",1,21,0
"3707",1,34,0
"3708",1,23,1
"3709",1,25,0
"3710",1,42,1
"3711",0,22,0
"3712",1,20,0
"3713",1,19,0
"3714",0,24,0
"3715",1,43,0
"3716",1,26,1
"3717",1,24,1
"3718",1,24,1
"3719",1,27,1
"3720",1,21,0
"3721",1,27,1
"3722",1,26,1
"3723",1,46,0
"3724",1,30,1
"3725",1,56,0
"3726",1,31,0
"3727",1,35,0
"3728",1,36,0
"3729",1,53,0
"3730",1,25,1
"3731",1,26,0
"3732",1,21,0
"3733",1,46,0
"3734",1,31,0
"3735",1,18,0
"3736",1,18,1
"3737",1,28,1
"3738",1,30,1
"3739",1,19,1
"3740",1,28,1
"3741",1,28,0
"3742",1,23,1
"3743",1,34,0
"3744",1,33,0
"3745",1,23,0
"3746",1,17,1
"3747",1,24,0
"3748",1,33,0
"3749",1,31,0
"3750",1,37,0
"3751",1,24,1
"3752",1,44,1
"3753",1,20,1
"3754",1,23,0
"3755",1,37,0
"3756",1,18,0
"3757",1,22,0
"3758",1,21,0
"3759",1,20,0
"3760",1,31,1
"3761",1,37,0
"3762",1,20,0
"3763",1,20,0
"3764",1,27,0
"3765",1,26,1
"3766",1,56,0
"3767",1,29,0
"3768",1,35,1
"3769",1,28,0
"3770",0,24,0
"3771",0,17,1
"3772",1,18,1
"3773",1,19,1
"3774",1,25,1
"3775",1,29,1
"3776",1,18,0
"3777",1,34,0
"3778",1,47,0
"3779",1,58,1
"3780",1,33,0
"3781",1,24,0
"3782",1,25,0
"3783",1,24,0
"3784",1,18,0
"3785",1,32,1
"3786",1,20,0
"3787",1,27,0
"3788",0,23,1
"3789",1,42,0
"3790",1,38,1
"3791",1,27,0
"3792",1,45,1
"3793",1,17,0
"3794",1,22,0
"3795",1,26,1
"3796",1,47,0
"3797",1,42,1
"3798",0,25,0
"3799",1,26,0
"3800",1,22,0
"3801",1,31,1
"3802",1,27,0
"3803",1,29,0
"3804",1,25,1
"3805",1,33,0
"3806",1,36,1
"3807",1,60,0
"3808",1,31,1
"3809",1,29,0
"3810",1,31,0
"3811",1,31,0
"3812",1,43,0
"3813",1,32,0
"3814",1,48,0
"3815",1,42,0
"3816",1,18,1
"3817",1,18,0
"3818",1,51,0
"3819",1,31,0
"3820",1,20,1
"3821",1,23,0
"3822",1,22,1
"3823",1,28,1
"3824",1,26,1
"3825",1,34,0
"3826",1,22,1
"3827",1,25,0
"3828",1,26,1
"3829",1,18,1
"3830",1,60,0
"3831",1,21,0
"3832",1,26,0
"3833",1,38,1
"3834",1,19,1
"3835",1,26,1
"3836",1,32,0
"3837",1,30,0
"3838",1,40,0
"3839",1,19,0
"3840",1,28,0
"3841",1,26,1
"3842",1,23,0
"3843",1,25,1
"3844",1,28,0
"3845",1,32,0
"3846",1,20,1
"3847",1,18,1
"3848",1,19,0
"3849",1,22,0
"3850",1,26,1
"3851",1,31,0
"3852",1,32,0
"3853",1,29,1
"3854",1,31,1
"3855",1,24,1
"3856",0,22,0
"3857",1,27,1
"3858",1,24,0
"3859",1,23,0
"3860",1,23,0
"3861",1,47,0
"3862",1,31,0
"3863",1,17,1
"3864",1,20,0
"3865",1,25,0
"3866",1,20,0
"3867",1,41,0
"3868",1,19,0
"3869",1,19,0
"3870",1,21,1
"3871",1,23,0
"3872",1,21,0
"3873",1,32,0
"3874",1,51,0
"3875",1,22,0
"3876",1,27,1
"3877",1,27,0
"3878",0,29,1
"3879",1,21,0
"3880",1,30,1
"3881",1,48,1
"3882",1,56,0
"3883",1,29,0
"3884",1,27,0
"3885",1,32,0
"3886",1,31,0
"3887",1,50,0
"3888",1,36,0
"3889",1,19,0
"3890",1,44,0
"3891",1,38,1
"3892",1,24,0
"3893",1,26,1
"3894",1,18,1
"3895",1,52,0
"3896",0,23,0
"3897",1,24,0
"3898",1,46,0
"3899",1,25,0
"3900",1,58,1
"3901",1,34,1
"3902",1,28,0
"3903",1,34,0
"3904",1,25,0
"3905",1,23,0
"3906",1,46,0
"3907",1,20,1
"3908",1,23,0
"3909",1,19,0
"3910",1,19,1
"3911",1,23,0
"3912",1,23,0
"3913",1,19,1
"3914",1,22,0
"3915",1,22,1
"3916",1,25,1
"3917",1,28,0
"3918",1,42,0
"3919",1,18,1
"3920",1,45,1
"3921",1,21,0
"3922",1,27,1
"3923",1,56,0
"3924",1,30,0
"3925",0,55,0
"3926",1,22,0
"3927",0,26,1
"3928",1,24,1
"3929",1,19,1
"3930",1,28,1
"3931",1,21,1
"3932",1,18,0
"3933",1,21,0
"3934",0,37,0
"3935",1,26,1
"3936",1,20,1
"3937",1,39,0
"3938",1,36,0
"3939",1,46,0
"3940",1,30,0
"3941",0,25,1
"3942",1,26,1
"3943",1,33,0
"3944",1,38,0
"3945",1,64,0
"3946",1,35,0
"3947",1,45,1
"3948",1,31,1
"3949",1,35,1
"3950",1,25,0
"3951",1,34,0
"3952",1,22,0
"3953",1,23,0
"3954",1,32,0
"3955",1,18,1
"3956",1,18,1
"3957",1,35,1
"3958",1,22,0
"3959",1,28,1
"3960",1,21,1
"3961",1,27,0
"3962",1,30,0
"3963",1,19,1
"3964",1,23,1
"3965",1,23,1
"3966",1,30,0
"3967",0,25,0
"3968",1,21,1
"3969",1,26,0
"3970",1,17,0
"3971",1,27,0
"3972",1,27,0
"3973",1,21,0
"3974",1,17,0
"3975",1,47,0
"3976",1,19,1
"3977",1,37,1
"3978",1,22,1
"3979",1,43,0
"3980",1,23,0
"3981",1,35,0
"3982",1,24,0
"3983",1,30,1
"3984",1,18,1
"3985",1,21,1
"3986",1,46,1
"3987",1,23,1
"3988",1,22,0
"3989",1,21,0
"3990",1,26,0
"3991",1,24,1
"3992",1,27,0
"3993",1,23,0
"3994",1,29,1
"3995",1,25,1
"3996",1,18,1
"3997",1,45,0
"3998",1,21,0
"3999",1,32,0
"4000",1,30,1
"4001",1,72,0
"4002",1,20,1
"4003",1,28,1
"4004",1,28,1
"4005",1,48,0
"4006",1,45,0
"4007",1,26,0
"4008",1,43,1
"4009",0,54,0
"4010",1,23,0
"4011",1,35,0
"4012",1,31,0
"4013",1,30,0
"4014",1,21,1
"4015",1,26,0
"4016",1,46,1
"4017",1,33,0
"4018",1,20,0
"4019",1,28,0
"4020",1,21,0
"4021",1,26,0
"4022",1,22,0
"4023",1,54,0
"4024",1,17,0
"4025",1,28,1
"4026",1,28,0
"4027",1,23,1
"4028",1,29,0
"4029",1,22,0
"4030",1,44,0
"4031",1,19,0
"4032",1,21,0
"4033",1,18,1
"4034",1,20,0
"4035",1,33,0
"4036",1,20,1
"4037",1,21,1
"4038",1,30,0
"4039",1,38,0
"4040",0,27,1
"4041",1,21,1
"4042",1,40,0
"4043",1,20,1
"4044",1,18,1
"4045",1,38,1
"4046",1,25,0
"4047",1,27,0
"4048",1,19,1
"4049",0,21,1
"4050",1,37,1
"4051",1,20,1
"4052",1,34,0
"4053",1,19,1
"4054",1,21,0
"4055",1,27,0
"4056",1,25,0
"4057",1,48,0
"4058",1,39,0
"4059",1,28,1
"4060",1,56,0
"4061",1,22,0
"4062",1,20,0
"4063",1,37,0
"4064",1,37,1
"4065",1,30,1
"4066",1,38,0
"4067",1,42,0
"4068",0,22,0
"4069",1,59,0
"4070",1,21,0
"4071",1,22,1
"4072",1,22,1
"4073",1,27,0
"4074",1,35,1
"4075",0,24,0
"4076",1,44,1
"4077",0,22,1
"4078",1,21,0
"4079",1,37,1
"4080",1,25,0
"4081",1,23,0
"4082",1,20,1
"4083",1,19,1
"4084",1,31,0
"4085",1,25,1
"4086",1,19,0
"4087",1,33,0
"4088",1,42,1
"4089",1,32,1
"4090",1,49,1
"4091",1,29,0
"4092",1,23,1
"4093",1,20,1
"4094",1,26,1
"4095",1,40,0
"4096",1,19,1
"4097",1,20,1
"4098",1,21,1
"4099",1,20,0
"4100",1,33,1
"4101",1,30,0
"4102",1,24,1
"4103",1,19,0
"4104",1,17,0
"4105",1,43,1
"4106",0,20,0
"4107",1,30,0
"4108",1,21,1
"4109",1,64,1
"4110",1,19,1
"4111",1,28,0
"4112",1,17,1
"4113",1,28,0
"4114",1,23,0
"4115",0,23,1
"4116",1,22,1
"4117",1,21,1
"4118",1,18,0
"4119",1,24,0
"4120",1,25,1
"4121",1,40,0
"4122",1,25,0
"4123",1,19,0
"4124",1,19,1
"4125",1,22,1
"4126",0,28,0
"4127",1,31,1
"4128",1,24,0
"4129",1,24,1
"4130",1,42,1
"4131",1,29,0
"4132",1,20,0
"4133",1,17,0
"4134",1,32,1
"4135",1,34,0
"4136",1,25,0
"4137",1,20,0
"4138",1,21,0
"4139",0,27,0
"4140",0,27,0
"4141",1,35,0
"4142",1,19,1
"4143",1,29,1
"4144",1,50,1
"4145",0,40,0
"4146",1,35,0
"4147",1,21,0
"4148",1,18,0
"4149",1,46,0
"4150",1,30,0
"4151",1,20,1
"4152",1,34,0
"4153",1,29,1
"4154",1,18,0
"4155",1,26,0
"4156",1,33,0
"4157",1,30,0
"4158",1,20,1
"4159",0,18,0
"4160",1,37,0
"4161",1,26,0
"4162",1,34,1
"4163",1,22,1
"4164",1,18,0
"4165",1,16,1
"4166",1,39,0
"4167",1,26,0
"4168",0,22,0
"4169",1,36,0
"4170",1,21,1
"4171",0,28,1
"4172",1,28,0
"4173",1,31,1
"4174",1,59,0
"4175",0,24,0
"4176",1,20,1
"4177",1,27,0
"4178",1,30,1
"4179",1,42,0
"4180",1,48,0
"4181",1,18,1
"4182",1,25,1
"4183",1,22,0
"4184",1,22,1
"4185",1,27,0
"4186",1,18,0
"4187",1,25,1
"4188",1,20,0
"4189",1,53,0
"4190",1,25,1
"4191",1,27,0
"4192",1,36,0
"4193",1,33,0
"4194",1,30,0
"4195",1,21,1
"4196",1,28,1
"4197",1,26,0
"4198",1,29,1
"4199",1,20,0
"4200",1,40,0
"4201",1,18,1
"4202",1,27,1
"4203",1,36,1
"4204",1,30,1
"4205",1,19,0
"4206",1,24,0
"4207",1,41,1
"4208",1,20,0
"4209",1,39,1
"4210",1,58,0
"4211",1,32,0
"4212",1,21,1
"4213",1,44,0
"4214",1,35,0
"4215",1,29,0
"4216",1,18,1
"4217",1,33,0
"4218",1,29,0
"4219",1,21,1
"4220",1,40,1
"4221",1,44,1
"4222",1,21,1
"4223",1,24,0
"4224",1,26,1
"4225",1,55,0
"4226",1,31,1
"4227",1,50,0
"4228",1,31,1
"4229",1,31,0
"4230",1,23,1
"4231",1,33,1
"4232",1,30,0
"4233",0,25,1
"4234",1,19,1
"4235",1,19,0
"4236",1,44,0
"4237",1,21,0
"4238",1,27,0
"4239",1,21,0
"4240",1,47,0
"4241",1,31,0
"4242",1,35,0
"4243",1,51,1
"4244",1,27,0
"4245",1,21,0
"4246",1,24,1
"4247",1,33,0
"4248",1,31,0
"4249",1,31,0
"4250",1,22,1
"4251",1,38,0
"4252",1,29,0
"4253",1,19,0
"4254",1,31,0
"4255",1,25,0
"4256",1,23,1
"4257",1,24,1
"4258",1,29,1
"4259",1,20,0
"4260",0,34,0
"4261",1,33,0
"4262",1,30,0
"4263",1,18,0
"4264",1,20,0
"4265",1,28,1
"4266",1,27,0
"4267",1,21,1
"4268",1,29,1
"4269",1,30,1
"4270",1,40,0
"4271",1,26,0
"4272",1,38,0
"4273",1,27,1
"4274",1,45,0
"4275",1,45,0
"4276",1,30,1
"4277",0,30,0
"4278",1,26,1
"4279",1,28,1
"4280",1,20,1
"4281",1,35,0
"4282",1,22,0
"4283",1,21,1
"4284",1,28,0
"4285",1,27,0
"4286",1,28,0
"4287",1,28,0
"4288",1,30,0
"4289",1,26,0
"4290",1,22,1
"4291",1,39,0
"4292",1,42,0
"4293",1,26,1
